FAC_PARTY_ID,SERVICE_TYPE_CD,NAME,ADDRESS_1,ADDRESS_2,CITY,POSTAL_CODE,LATITUDE,LONGITUDE,PHONE,WEBSITE,EMAIL,OP_WEEKDAY_YN,OP_WEEKEND_YN,OP_STAT_HOLIDAY_YN,OP_OVERNIGHT_YN,OP_EXT_WEEKDAY_BEFORE6AM_YN,OP_EXT_WEEKDAY_AFTER7PM_YN,SRVC_UNDER36_YN,SRVC_30MOS_5YRS_YN,SRVC_LICPRE_YN,SRVC_OOS_KINDER_YN,SRVC_OOS_GR1_AGE12_YN,LANG_CANTONESE_YN,LANG_PUNJABI_YN,LANG_MANDARIN_YN,LANG_FRENCH_YN,LANG_SPANISH_YN,LANG_OTHER_YN,PROVIDE_CD_MEALS,PROVIDE_CD_PICKUP,PRESCHOOL_MORNING_YN,PRESCHOOL_MIDDAY_YN,PRESCHOOL_AFTERNOON_YN,ABORIGINAL_PROGRAMMING_YN,ACCOMMODATE_SPECIAL_NEEDS,ECE_CERTIFICATION_YN,ELF_PROGRAMMING_YN,VACANCY_SRVC_UNDER36,VACANCY_SRVC_30MOS_5YRS,VACANCY_SRVC_LICPRE,VACANCY_SRVC_OOS_GR1_AGE12,VACANCY_LAST_UPDATE,HA_FAC_INSPEC_RPTS,IS_INCOMPLETE_IND,IS_CCFRI_AUTH,IS_DUPLICATE
3943,Licensed Group,Smile N Grow Daycare #2,9269 155A St,,Surrey,V3R 9B7,49.171799,-122.791772,604-649-9769,,smilengrowcare@gmail.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,Y,N,N,2020/10/01,http://www.healthspace.ca/fha/childcare,N,Y,N
3944,Licensed Group,Educare Children's  Centre,5715 Royal Oak Ave,,Burnaby,V5H 3N3,49.232414,-122.989306,604-808-7623,,aec.daycare@hotmail.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Not offered,Not offered,N,N,N,N,N,N,N,Y,Y,Y,N,2020/05/12,http://www.healthspace.ca/fha/childcare,N,Y,N
3945,Licensed Family,Happy Child Care,16749 Beechwood Crt,,Surrey,V4N 1V8,49.192583,-122.758394,604-588-3158,,jennywei0_0@hotmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,N
3946,Licensed Group,Spare Time Treehouse,315 23Rd Ave E,,Vancouver,V5V 1X6,49.250674,-123.097678,604-325-1010,,astrid@sparetimesociety.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
3947,Licensed Family,Sweet Peas Family Child Care,4483 Welwyn St,,Vancouver,V5N 3Z3,49.244743,-123.070428,604-876-2026,,scheepersd@hotmail.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2020/03/26,https://inspections.vcha.ca/ChildCare/Table,N,Y,N
3948,Licensed Family,Wee Scholars Early Learning Center,3518 Brenda Lee Rd,,West Kelowna,V4T 1N7,49.835865,-119.62561,250-808-2949,,weescholars@shaw.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2020/09/16,https://www.interiorhealth.ca/HedgehogPortal/facility/Table,N,Y,N
3949,Licensed Group,Alegria Childcare,3433 Coast Meridian Rd,,Port Coquitlam,V3B 3N7,49.273919,-122.756604,604-475-7727,,alegriachildcare@gmail.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Extra fee,Extra fee,N,N,N,N,N,N,N,N,Y,N,N,2020/09/30,http://www.healthspace.ca/fha/childcare,N,Y,N
3950,Licensed Group,Univercity Childcare,9075 Highland Ct,,Burnaby,V5A 0B1,49.278999,-122.909022,778-782-3226,,pfrouws@sfu.ca,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Included in fee,Not offered,N,N,N,N,Y,Y,Y,N,Y,N,N,2020/10/05,http://www.healthspace.ca/fha/childcare,N,Y,N
3951,Licensed Family,B & W Montessori Learning Academy,2462 Yangtze Gate,,Port Coquitlam,V3B 7X1,49.260259,-122.747482,604-941-6068,,lisa_wu73@hotmail.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,Y,Y,N,N,2020/10/02,http://www.healthspace.ca/fha/childcare,N,Y,N
3952,Licensed Group,Starchild Centre,992 Nightingale Rd,,Mill Bay,V0R 2P2,48.67733,-123.569046,250-929-3240,,petra@starchildcentre.ca,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,Not offered,Not offered,N,N,N,N,N,Y,N,N,Y,N,N,2020/09/20,http://www.healthspace.ca/Clients/VIHA/VIHA_Website.nsf/CCFL-Frameset,N,Y,N
3953,Licensed Family,New Roots Children's Centre,1867 Aire Cres,,Port Coquitlam,V3C 2W6,49.250655,-122.777991,604-944-9428,,info@newrootscc.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,N
3954,Licensed Group,The Learning Circle,102-5844 Glover Rd,,Langley,V3A 4H9,49.108657,-122.649097,604-532-7977,,tessaslearningcentre@gmail.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,Y,Y,N,N,2020/10/02,http://www.healthspace.ca/fha/childcare,N,Y,N
3955,Licensed Family,Jeanette In-Home Multi-Age Child Care,230-2915 Kaslo St,,Vancouver,V5M 4S6,49.257369,-123.04707,604-253-4595,,jbartle@telus.net,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,Included in fee,Not offered,N,N,N,N,N,Y,Y,N,N,N,N,2020/09/02,https://inspections.vcha.ca/ChildCare/Table,N,N,N
3956,Licensed Family,Grousewoods Early Years Centre,5597 Huckleberry Pl,,North Vancouver,V7R 4P6,49.365752,-123.100873,604-990-9461,http://www.geyc.ca,info@geyc.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,Y,Y,N,N,2020/10/04,https://inspections.vcha.ca/ChildCare/Table,N,Y,N
3957,Licensed Group,Colorful World Montessori - < 36 Months,106-9780 Cambie Rd,,Richmond,V6X 1K4,49.184328,-123.114698,604-270-8870,,jenniferang@colorfulworldmontessori.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,Y,N,N,N,2020/10/05,https://inspections.vcha.ca/ChildCare/Table,N,Y,N
3958,Licensed Group,Colorful World Montessori,102-106-9780 Cambie Rd,,Richmond,V6X 1K4,49.184532,-123.11879,604-270-8870,,jenniferang@colorfulworldmontessori.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,Y,N,N,2020/10/05,https://inspections.vcha.ca/ChildCare/Table,N,Y,N
3959,Licensed Group,Kiwi Childcare Centre,8688 162 St,,Surrey,V4N 1B5,49.160799,-122.773051,778-828-5494,,kiwichildcarecentre@gmail.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,Y,N,N,N,2020/09/23,http://www.healthspace.ca/fha/childcare,N,Y,N
3960,Licensed Group,The Kid's Club After School Program,18 13Th Ave South,,Cranbrook,V1C 2V3,49.511468,-115.763012,250-489-3114,,ed@summitfamily.ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,N
3961,Licensed Family,Crawling Critters Family Child Care,2228 Galt St,,Vancouver,V5N 2Z9,49.243895,-123.060762,604-434-6241,,avelinamaala@yahoo.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2020/10/07,https://inspections.vcha.ca/ChildCare/Table,N,Y,N
3962,Licensed Group,Roots & Wings Montessori Heritage House,15250 54A Ave,,Surrey,V3S 8R7,49.101553,-122.79891,604-510-2588,,info@rootsandwingsbc.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,Y,Y,Y,2020/09/17,http://www.healthspace.ca/fha/childcare,N,Y,N
3963,Licensed Group,Astro Childcare,4108 Manor St,,Burnaby,V5G 1B1,49.256961,-123.013675,604-438-8585,,astrochildcare@gmail.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2020/09/04,http://www.healthspace.ca/fha/childcare,N,Y,N
3964,Licensed Group,Hart Highlands Childcare,5963 Teresa Place,,Prince George,V2K 2C9,53.982224,-122.797579,250-552-5467,,glenwel.hhcc@gmail.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2020/09/26,http://www.healthspace.ca/Clients/NHA/NHA_Website.nsf/CCFL-Frameset,N,Y,N
3965,Licensed Family,Little Country Daycare,27316 26B Ave,,Aldergrove,V4W 3K2,49.05061,-122.46761,604-719-3725,,littlecountrydaycare@shaw.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2020/09/25,http://www.healthspace.ca/fha/childcare,N,Y,N
3966,Licensed Group,One World Childcare Center,7655 120Th St,,Delta,V4C 6P6,49.142473,-122.891158,604-726-0404,,info@oneworldchildcare.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,Y,Y,N,Y,2020/10/07,http://www.healthspace.ca/fha/childcare,N,Y,N
3967,Licensed Family,Lynne's Daycare,4363 48A St,,Delta,V4K 2P8,49.082414,-123.090225,604-220-4007,,wandlellis@dccnet.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2020/09/28,http://www.healthspace.ca/fha/childcare,N,Y,N
3968,Licensed Family,Greenfield Child Care Center,7476 148 St,,Surrey,V3S 3E7,49.13888,-122.812027,604-572-5120,,charanbhatia@gmail.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,Y,Y,N,N,2020/10/01,http://www.healthspace.ca/fha/childcare,N,Y,N
3969,Licensed Group,Paradise Child Care Centres Ltd (Courtenay),A 2785 Mansfield Dr,,Courtenay,V9N 2M2,49.674967,-124.980442,250-586-8688,,paradisecentrebc@gmail.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2020/10/02,http://www.healthspace.ca/Clients/VIHA/VIHA_Website.nsf/CCFL-Frameset,N,Y,N
3970,Licensed Family,Little Angel's Children Centre Ltd.,20387 Dale Dr,,Maple Ridge,V2X 8V5,49.215981,-122.655991,604-368-5527,,info@littleangelscentre.ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,N
3971,Licensed Group,Fraser Heights Out Of School Care #2 / Smarties,15678 106A Ave,,Surrey,V4N 1K4,49.195985,-122.788219,604-582-1335,,francilia4@shaw.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,Y,N,Y,2020/10/07,http://www.healthspace.ca/fha/childcare,N,Y,N
3972,Licensed Group,Gentle Steps Child Care Inc.,9080 Francis Rd,,Richmond,V6Y 1B1,49.148124,-123.124316,604-248-7574,,gentlestepscc@hotmail.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2020/09/16,https://inspections.vcha.ca/ChildCare/Table,N,Y,Y
3973,Licensed Group,Gentle Steps Child Care Inc.,9080 Francis Rd,,Richmond,V6Y 1B1,49.148124,-123.124316,604-248-7574,,gentlestepscc@hotmail.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,Y,N,N,2020/09/16,https://inspections.vcha.ca/ChildCare/Table,N,Y,Y
3974,Licensed Group,Little B Daycare,7258 Vedder Rd,,Chilliwack,V2R 4E4,49.134418,-121.959767,604-783-6604,,admin@kindercenters.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,Y,N,N,2020/10/05,http://www.healthspace.ca/fha/childcare,N,Y,N
3975,Licensed Group,Little Saints Learning Ctr Inc,200 22530 Dewdney Trunk Rd,,Maple Ridge,V2X 3J9,49.220174,-122.598067,604-771-0423,,director@little-saints.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,Y,N,N,2020/09/26,http://www.healthspace.ca/fha/childcare,N,Y,N
3976,Licensed Group,"Bright Beginnings" A Community Preschool,1602 2Nd Ave,,Fernie,V0B 1M0,49.51165,-115.052848,250-423-8653,,brightbeginningsfernie@gmail.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Not offered,Not offered,N,N,N,N,N,N,N,N,N,N,N,2020/10/07,http://www.interiorhealth.ca/YourEnvironment/InspectionReports/Pages/default.aspx,N,N,N
3977,Licensed Group,Laugh And Learn Daycare,22762 Lougheed Hwy,,Maple Ridge,V2X 2V6,49.216285,-122.591272,604-479-5815,,laugh-and-learn@hotmail.com,Y,N,N,N,N,N,Y,Y,Y,Y,Y,N,N,N,N,N,N,Not offered,Include in fee,N,Y,N,N,Y,Y,Y,N,N,N,N,2020/08/25,http://www.healthspace.ca/fha/childcare,N,Y,N
3978,Licensed Group,Dreamkids Childcare,207 - 1194 Lansdowne Dr,,Coquitlam,V3E 1J7,49.283501,-122.810078,604-809-1823,,dreamkidscentre@hotmail.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2020/10/05,http://www.healthspace.ca/fha/childcare,N,Y,N
3979,Licensed Group,Penpals Montesori Children's House,5395 Victoria Dr,,Vancouver,V5P 3V6,49.235393,-123.065576,604-783-6398,,info@penpalsmontessori.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,Y,N,2020/04/01,https://inspections.vcha.ca/ChildCare/Table,N,N,N
3980,Licensed Group,Little Eagle Childcare Centre Ltd,2188B Austin Ave,,Coquitlam,V3K 3R8,49.248984,-122.834707,604-931-6777,,littleeaglecc@gmail.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,Y,Y,N,N,2020/10/01,http://www.healthspace.ca/fha/childcare,N,Y,N
3981,Licensed Family,New Star Child Care,6890 Waverley Ave,,Burnaby,V5J 4A5,49.221197,-122.99714,604-283-1686,,yusuzhen@hotmail.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,Y,Y,N,Y,2020/10/03,http://www.healthspace.ca/fha/childcare,N,Y,N
3982,Licensed Family,Little Creation's Childcare Centre,12240 230 St,,Maple Ridge,V2X 0P6,49.224819,-122.584433,604-479-1949,,littlecreation1@hotmail.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2020/09/20,http://www.healthspace.ca/fha/childcare,N,Y,N
3983,Licensed Family,Caring Daycare,7544 14Th Ave,,Burnaby,V3N 2A1,49.218311,-122.938879,604-525-9580,,caringchildcare@hotmail.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,Y,Y,N,N,2020/09/30,http://www.healthspace.ca/fha/childcare,N,Y,N
3984,Licensed Group,Kids Learning Castle Daycare 2,12430 76 Ave,,Surrey,V3W 2T5,49.140765,-122.878203,604-600-3310,,klcchildcare@gmail.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2020/09/15,http://www.healthspace.ca/fha/childcare,N,Y,N
3985,Licensed Group,Harrison Hot Springs Preschool & Childcare,501 Hot Springs Ave,,Harrison Hot Springs,V0M 1K0,49.298186,-121.783888,604-378-9227,,harrisonpreschoolandchildcare@shaw.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,Y,Y,Y,Y,2020/10/01,http://www.healthspace.ca/fha/childcare,N,Y,N
3986,Licensed Family,Mommy Daycare,7033 150 St,,Surrey,V3S 3J3,49.130522,-122.806792,778-836-6335,,mommy123daycare@hotmail.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2020/09/25,http://www.healthspace.ca/fha/childcare,N,Y,N
3987,Licensed Group,Brightpath Lawrence Avenue,1370 Lawrence Avenue,,Kelowna,V1Y 6M7,49.885556,-119.46892,250-860-9788,,jtodd@brightpathkids.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,Y,Y,N,Y,2020/04/03,https://www.interiorhealth.ca/HedgehogPortal/facility/Table,N,Y,N
3988,Licensed Group,Yarrow Community School Society,4605 Wilson Rd,,Yarrow,V2R 5C4,49.085959,-122.04558,604-823-0257,,sallylum@shaw.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2020/09/16,http://www.healthspace.ca/fha/childcare,N,Y,N
3989,Licensed Family,Apple Family Child Care Centre,15793 99A Ave,,Surrey,V4N 2B1,49.183541,-122.784621,604-438-9264,,anniexie2010@yahoo.ca,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,N,N,Y,N,N,N,Extra fee,Extra fee,N,N,N,N,N,N,N,Y,Y,N,Y,2020/09/28,http://www.healthspace.ca/fha/childcare,N,Y,N
3990,Licensed Group,Bella Coola Early Learning Facility,808 Mackay St,,Bella Coola,V0T 1C0,52.373457,-126.75869,250-799-5556,,gabergel@sd49.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,Y,N,N,2020/05/17,https://inspections.vcha.ca/ChildCare/Table,N,Y,N
3991,Licensed Family,Fun Ville Daycare Center,19399 73A Ave,,Surrey,V4N 5Y1,49.135993,-122.685392,778-996-5244,,funvilledaycare@gmail.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,Y,N,N,2020/04/02,http://www.healthspace.ca/fha/childcare,N,Y,N
3992,Licensed Group,Fraser Montessori Daycare,6269  14Th Ave,,Burnaby,V3N 1Y7,49.202534,-122.966665,604-553-0781,,ediths_childcare@hotmail.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2020/10/01,http://www.healthspace.ca/fha/childcare,N,Y,N
3993,Licensed Family,Little Monkeys Daycare,2497 McGraw St,,Penticton,V2A 7H9,49.468646,-119.589259,250-492-8979,,wertzj@hotmail.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2020/09/15,https://www.interiorhealth.ca/HedgehogPortal/facility/Table,N,N,N
3994,Licensed Family,Lil Tykes Daycare,350 Banks St,,Kimberley,V1A 1H7,49.669214,-115.974637,250-427-1991,,scooby_469@msn.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,Y,2020/10/06,https://www.interiorhealth.ca/HedgehogPortal/facility/Table,N,Y,N
3995,Licensed Group,Park Place Daycare Ltd.,1225 E. Keith Road,,North Vancouver,V7J 3T5,49.312641,-123.03925,604-990-5572,,parkplacedaycare@live.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,Y,Y,N,Y,2020/08/26,https://inspections.vcha.ca/ChildCare/Table,N,Y,Y
3996,Licensed Group,Park Place Daycare Ltd.,1225 E. Keith Road,,North Vancouver,V7J 3T5,49.312641,-123.03925,604-990-5572,,parkplacedaycare@live.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,Y,Y,N,Y,2020/08/26,https://inspections.vcha.ca/ChildCare/Table,N,Y,Y
3997,Licensed Group,Park Place Daycare Ltd.,1225 E. Keith Road,,North Vancouver,V7J 3T5,49.312641,-123.03925,604-990-5572,,parkplacedaycare@live.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,Y,Y,N,Y,2020/08/26,https://inspections.vcha.ca/ChildCare/Table,N,Y,Y
3998,Licensed Group,Raindrop Bilingual Daycare,6211 Martyniuk Pl,,Richmond,V7E 6K1,49.147686,-123.155749,604-285-6629,,raindropdaycare@hotmail.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2020/08/30,http://www.vch.ca/your_environment/facility_licensing/residential_care/inspection_reports/,N,Y,N
3999,Licensed Group,Lil Clubhouse Childcare,8760 No. 5 Road,,Richmond,V6Y 2V4,49.14842,-123.09077,604-722-4076,,lilclubhousechildcare@gmail.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,Y,N,N,2020/09/15,https://inspections.vcha.ca/ChildCare/Table,N,Y,N
4000,Licensed Family,Little Seedlings,4173 Macaulay Rd,,Black Creek,V9J 1C9,49.861288,-125.202698,250-337-8807,,littleseedlingsdaycare@hotmail.com,N,N,N,N,N,N,Y,Y,N,Y,Y,N,N,N,N,N,N,Extra fee,Extra fee,N,N,N,N,N,N,N,Y,Y,N,Y,2020/10/01,http://www.healthspace.ca/Clients/VIHA/VIHA_Website.nsf/CCFL-Frameset,N,N,N
4001,Licensed Group,Newport Child Care Center,235 Newport Dr,,Port Moody,V3H 5C9,49.283018,-122.826552,604-792-3337,,info@newportchildcarecenter.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2020/10/07,http://www.healthspace.ca/fha/childcare,N,Y,N
4002,Licensed Family,Westwood Wee-Ones Family Childcare,283 Westwood Rd,,Nanaimo,V9R 6S4,49.167226,-123.9939,250-753-9610,,ginaneal@shaw.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2020/09/15,http://www.healthspace.ca/Clients/VIHA/VIHA_Website.nsf/CCFL-Frameset,N,Y,N
4003,Licensed Family,Westhaven Kids Corner,5358 Westhaven Pl,,Nanaimo,V9V 1T1,49.235164,-123.999086,250-585-3300,,westhavenkidscorner@gmail.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2020/10/03,http://www.healthspace.ca/Clients/VIHA/VIHA_Website.nsf/CCFL-Frameset,N,N,N
4004,Licensed Family,Betty's Family Daycare,972 Graham Ave,,Quesnel,V2J 3C8,52.974171,-122.48347,250-992-7781,,dbspiers@hotmail.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2020/09/22,http://www.healthspace.ca/Clients/NHA/NHA_Website.nsf,N,Y,N
4005,Licensed Family,Prince And Princess Daycare,329 5Th Ave W,,Prince Rupert,V8J 1T6,54.311716,-130.321744,250-627-5070,,louise_308@live.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,Y,Y,N,N,2020/09/15,http://www.healthspace.ca/Clients/NHA/NHA_Website.nsf/CCFL-Frameset,N,Y,N
4006,Licensed Group,L.F.A.S. Care Center,9096 Trattle St,,Langley,V1M 2S6,49.168154,-122.586922,604-880-7297,,loriwilkes@shaw.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,Y,N,N,2020/09/30,http://www.healthspace.ca/fha/childcare,N,Y,N
4007,Licensed Group,Sunshine Out Of School Care - Children's Hall,2221 Sooke Road,,Victoria,V9B 1W8,48.435153,-123.490325,250-474-5491,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,Y,N,N,2020/09/19,http://www.healthspace.ca/Clients/VIHA/VIHA_Website.nsf/CCFL-Frameset,N,Y,N
4008,Licensed Group,Kids Connection At Wiltse,Room 31 640 Wiltse Blvd,,Penticton,V2A 8J2,49.47074,-119.566804,250-770-7642,,kidsconnectionpenticton@yahoo.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,Y,N,Y,2020/10/01,https://www.interiorhealth.ca/HedgehogPortal/facility/Table,N,Y,N
4009,Licensed Group,Cedars Child Care,701 North Nechako Rd,,Prince George,V2K 1A2,53.931095,-122.78314,250-564-0707,,businessoffice@cedars.bc.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2020/04/03,http://www.healthspace.ca/Clients/NHA/NHA_Website.nsf/CCFL-Frameset,N,N,N
4010,Licensed Group,Laity View Active Kids Club,21023 123Rd Ave,,Maple Ridge,V2X 4B5,49.227211,-122.637708,604-466-4339,,jbaillie@mapleridge.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2020/03/23,http://www.healthspace.ca/fha/childcare,N,Y,N
4011,Licensed Group,Kamloops Kidz Early Learning Center (Pineview Campus),1711 Copperhead Drive,,Kamloops,V1S 0C2,50.65363,-120.398086,250-319-9044,,sandra@kamloopskidz.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,Y,Y,Y,Y,2020/09/02,https://www.interiorhealth.ca/HedgehogPortal/facility/Table,N,Y,N
4012,Licensed Group,Burnaby Rainbow Preschool Association,4781 Parkwood Ave,,Burnaby,V5G 3C6,49.242055,-123.012095,604-439-0033,,rainbow.preschool@hotmail.com,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Not offered,Not offered,Y,N,N,N,Y,Y,Y,N,N,Y,N,2020/04/23,http://www.healthspace.ca/fha/childcare,N,N,N
4013,Licensed Group,Fraser Valley Montessori School Age Care,3060 Old Clayburn Rd,,Abbotsford,V2T 4M7,49.057618,-122.269171,604-859-5061,,fvmontessori@telus.net,Y,N,N,N,N,N,N,N,N,Y,Y,N,Y,N,Y,N,N,Not offered,Not offered,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,2020/09/01,http://www.healthspace.ca/fha/childcare,N,N,N
4014,Licensed Group,Summer Breeze Child Care - Metchosin,4125 Metchosin Road,,Victoria,V9C 3Z6,48.388649,-123.525581,250-882-7074,,summerbreezechildcare@telus.net,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,Y,N,Y,2020/09/18,http://www.healthspace.ca/Clients/VIHA/VIHA_Website.nsf/CCFL-Frameset,N,Y,N
4015,Licensed Group,Les Papillons,6887 132 St,,Surrey,V3W 4L9,49.128389,-122.856909,604-597-1590,,info@afsurrey.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,Y,N,Y,2020/10/05,http://www.healthspace.ca/fha/childcare,N,Y,N
4016,Licensed Group,Bgccvi - Brooklyn Elementary,1290 Guthrie Road,,Comox,V9M 4G2,49.687269,-124.904956,250-650-1458,,brooklyn@bgccvi.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Not offered,Not offered,N,N,N,N,N,N,N,N,N,N,N,2020/10/08,,N,Y,N
